Unnamed: 0,StudentId,CGPA,Major Projects,Certifications,Mini Projects,Technical Skills Rating,Internship,Hackathon,12th Percentage,10th Percentage,backlogs,PlacementStatus,Name,Age,Department,Attendance,Aptitude Score,Coding Score,Technical Interview Score,Programming Languages Known,Soft Skills Rating,Communication Score,Extra Curricular Activities,Expected Salary
2324,2325,6.5,2,2,1,8,No,No,61,69,4,NotPlaced,Aryan Pillai,24,Electrical & Electronics Engineering,78.7,58.7,44.3,57.0,"C++, Java, Kotlin",5.0,99.1,No,3.54
2325,2326,7.4,2,3,1,7,No,Yes,75,73,3,NotPlaced,Alok Reddy,20,Electrical & Electronics Engineering,72.1,57.7,56.9,46.7,"C++, Kotlin, SQL",4.6,93.0,Yes,5.8
2326,2327,7.5,1,1,0,6,No,No,61,69,2,NotPlaced,Meera Verma,21,Computer Science & Engineering,69.0,37.9,71.3,57.4,"SQL, C++",4.3,89.0,No,5.8
2327,2328,7.8,1,3,0,9,No,Yes,64,83,3,NotPlaced,Karan Iyer,24,Electronics & Communication Engineering,74.6,46.2,59.7,69.3,"Java, SQL, C++, Python, JavaScript",5.0,89.2,No,5.8
2328,2329,8.1,1,1,0,7,No,No,85,62,1,NotPlaced,Aditya Sen,24,Information Technology,71.4,55.0,74.6,72.8,"Java, JavaScript, SQL",4.1,80.5,No,5.8
2329,2330,8.0,1,3,0,8,Yes,Yes,82,83,1,Placed,Riya Verma,24,Civil Engineering,82.4,99.2,89.6,83.6,"JavaScript, Python, Kotlin",4.5,83.1,No,24.48
2330,2331,7.4,2,2,1,7,Yes,No,68,69,4,NotPlaced,Ananya Kumar,24,Information Technology,60.1,56.8,79.4,50.9,"Java, Python, SQL",4.5,85.7,Yes,5.8
2331,2332,8.6,2,3,2,8,Yes,Yes,75,85,0,Placed,Sneha Pandey,23,Electrical & Electronics Engineering,77.4,99.1,94.3,91.1,"Java, C++, SQL",4.3,83.0,Yes,45.0
2332,2333,7.6,1,3,1,7,Yes,No,72,73,1,Placed,Kiran Banerjee,24,Information Technology,96.7,78.2,83.9,74.8,"Python, Java",4.2,85.6,Yes,21.77
2333,2334,8.0,0,3,2,9,Yes,Yes,79,83,0,Placed,Neha Joshi,23,Information Technology,77.5,94.1,100.0,86.7,"Python, JavaScript, C++, SQL",4.5,98.9,Yes,24.31
2334,2335,7.6,1,3,2,9,Yes,Yes,55,86,1,Placed,Sanjay Rao,23,Computer Science & Engineering,99.1,89.8,97.5,93.2,"C++, SQL, Python, JavaScript, Go",4.3,88.7,No,25.13
2335,2336,7.3,1,1,1,7,No,Yes,55,67,4,NotPlaced,Sanjay Sen,20,Computer Science & Engineering,78.3,41.7,70.3,51.7,"Python, Go, JavaScript",3.7,83.2,Yes,5.73
2336,2337,7.5,1,2,1,9,No,Yes,59,72,2,NotPlaced,Aarav Patel,21,Computer Science & Engineering,74.9,51.7,84.9,73.9,"JavaScript, SQL, Python, Java",3.5,71.6,Yes,5.8
2337,2338,8.0,1,3,2,8,Yes,Yes,90,86,0,Placed,Abhishek Verma,23,Computer Science & Engineering,94.0,88.5,95.4,82.0,"Python, Swift, JavaScript",5.0,96.4,No,25.76
2338,2339,8.5,0,3,3,8,No,Yes,86,70,1,NotPlaced,Rahul Pillai,22,Computer Science & Engineering,75.7,65.1,90.3,73.2,"JavaScript, C++, Go",4.9,95.8,Yes,5.8
2339,2340,8.6,1,3,1,8,Yes,Yes,71,80,1,NotPlaced,Amit Sharma,23,Electrical & Electronics Engineering,68.1,37.8,65.7,76.8,"Python, C++, Swift, SQL, JavaScript",5.0,92.5,No,5.8
2340,2341,6.6,1,1,0,6,Yes,Yes,55,69,3,NotPlaced,Yash Pandey,22,Information Technology,71.2,56.3,65.2,38.0,"C++, Python, JavaScript",4.4,85.8,Yes,5.3
2341,2342,7.7,1,1,1,7,No,Yes,55,61,2,NotPlaced,Riya Mishra,20,Electrical & Electronics Engineering,86.8,30.7,47.0,60.7,"SQL, Python, C++",4.2,74.6,Yes,4.46
2342,2343,8.7,2,2,1,7,Yes,Yes,77,77,1,NotPlaced,Nikhil Iyer,22,Electronics & Communication Engineering,72.6,38.0,71.0,68.7,"Go, JavaScript, Python",4.4,98.3,No,5.8
2343,2344,7.5,1,2,0,6,No,No,55,63,3,NotPlaced,Krishna Das,20,Electrical & Electronics Engineering,84.8,77.3,44.5,51.4,"Go, Python, Java",3.4,75.7,Yes,5.43
2344,2345,6.7,1,1,1,7,No,No,62,68,2,NotPlaced,Sanjay Rao,20,Information Technology,73.3,72.7,77.7,47.4,"SQL, Go, Java",5.0,91.8,No,5.1
2345,2346,7.2,1,3,2,8,No,Yes,83,84,0,Placed,Tanvi Banerjee,20,Computer Science & Engineering,90.5,80.6,100.0,76.8,"Python, SQL, Go",4.9,97.4,Yes,23.5
2346,2347,6.9,1,1,1,7,Yes,Yes,58,66,3,NotPlaced,Rahul Verma,22,Electronics & Communication Engineering,91.0,30.9,68.9,57.7,"Swift, Go",5.0,96.4,Yes,5.8
2347,2348,8.2,2,3,2,8,Yes,Yes,84,88,1,Placed,Amit Gupta,22,Electronics & Communication Engineering,75.3,70.8,93.4,91.6,"JavaScript, C++, Python",4.8,95.1,No,27.97
2348,2349,8.5,2,3,2,8,Yes,Yes,74,83,1,Placed,Sanjay Verma,20,Electronics & Communication Engineering,81.6,61.5,83.3,91.3,"Java, Python, Go, Swift, C++",4.8,86.6,No,26.68
2349,2350,8.2,0,3,0,9,Yes,Yes,79,86,1,NotPlaced,Alok Banerjee,20,Electrical & Electronics Engineering,87.3,54.2,66.5,72.3,"C++, Swift, JavaScript, SQL, Python",4.0,92.0,No,5.8
2350,2351,7.3,1,1,1,7,No,No,58,74,2,NotPlaced,Ishaan Pillai,21,Electronics & Communication Engineering,63.3,68.3,62.2,61.7,"Python, C++",4.2,89.3,Yes,5.63
2351,2352,7.6,1,2,1,7,No,Yes,61,66,2,NotPlaced,Kabir Choudhury,20,Information Technology,62.3,40.7,72.7,56.3,"C++, SQL, JavaScript",4.0,78.8,No,5.8
2352,2353,6.5,1,3,2,8,Yes,Yes,79,86,0,Placed,Arjun Mehta,24,Electrical & Electronics Engineering,86.8,98.5,58.4,61.5,"JavaScript, Python, Java, SQL",3.6,74.6,Yes,16.52
2353,2354,7.4,1,3,0,8,No,Yes,69,85,4,NotPlaced,Harsh Mehta,21,Electronics & Communication Engineering,64.6,56.3,65.8,69.5,"C++, SQL, Python, Java, Go",3.8,81.9,No,5.8
2354,2355,8.0,2,3,2,9,Yes,Yes,88,83,0,Placed,Yash Iyer,21,Computer Science & Engineering,96.3,97.2,86.2,80.7,"JavaScript, Python, C++, SQL, Go",4.9,91.7,No,24.5
2355,2356,8.2,2,1,2,7,Yes,Yes,60,79,1,NotPlaced,Aryan Sen,21,Information Technology,68.5,56.5,75.9,59.5,"Python, Swift",5.0,100.0,No,5.8
2356,2357,7.5,1,1,0,6,No,No,63,60,4,NotPlaced,Vihaan Sharma,24,Electronics & Communication Engineering,75.3,41.3,53.3,53.2,"C++, JavaScript, Go",4.1,90.5,No,4.24
2357,2358,8.1,2,2,1,9,Yes,Yes,68,88,1,Placed,Alok Chatterjee,21,Electronics & Communication Engineering,80.9,75.8,92.5,87.1,"Java, Go, Python, SQL, Kotlin",4.8,100.0,Yes,26.03
2358,2359,6.5,1,3,0,8,No,No,65,86,2,NotPlaced,Abhishek Choudhury,21,Mechanical Engineering,82.0,37.9,44.7,45.0,"Java, Python, C++",4.9,100.0,No,4.02
2359,2360,8.8,1,3,0,8,Yes,Yes,63,72,1,NotPlaced,Pooja Joshi,22,Computer Science & Engineering,84.7,40.1,87.5,70.6,"Python, Java, Kotlin, C++, Go",4.6,90.2,No,5.8
2360,2361,7.4,1,2,1,7,No,No,56,69,2,NotPlaced,Ananya Singh,22,Electronics & Communication Engineering,74.6,73.4,59.4,61.4,"Python, C++, SQL",4.4,85.2,Yes,5.8
2361,2362,8.2,2,3,2,9,Yes,Yes,72,84,1,Placed,Sneha Mehta,20,Electrical & Electronics Engineering,90.1,81.3,86.8,90.7,"Python, SQL, C++, Kotlin",4.7,100.0,No,27.42
2362,2363,7.7,1,2,0,7,Yes,Yes,58,63,2,NotPlaced,Kabir Kumar,20,Electronics & Communication Engineering,82.4,33.7,66.6,62.5,"Kotlin, Python, SQL",4.1,77.2,No,5.8
2363,2364,8.5,2,3,2,8,Yes,Yes,78,87,1,Placed,Dev Pandey,23,Information Technology,91.4,95.7,95.4,75.5,"Python, Java, JavaScript, C++",5.0,93.0,No,41.56
2364,2365,8.6,1,3,1,8,Yes,Yes,78,81,0,Placed,Kiran Pillai,24,Information Technology,85.9,77.6,100.0,79.5,"C++, JavaScript, Go, Python, Java",4.8,91.9,Yes,42.4
2365,2366,8.6,1,2,0,8,Yes,Yes,55,82,1,NotPlaced,Nikhil Joshi,22,Electronics & Communication Engineering,82.8,57.4,71.1,74.6,"Python, C++, SQL",4.1,75.8,Yes,5.8
2366,2367,7.7,1,3,2,8,No,Yes,65,88,4,NotPlaced,Aarav Gupta,20,Information Technology,73.2,63.5,74.6,75.1,"SQL, JavaScript, Java, C++",4.8,95.8,Yes,5.8
2367,2368,8.2,2,3,2,9,Yes,Yes,83,77,1,Placed,Harsh Pandey,24,Mechanical Engineering,88.0,98.4,83.4,87.8,"C++, SQL, Java, Kotlin, JavaScript",4.4,86.3,No,28.81
2368,2369,6.5,1,2,1,8,Yes,Yes,84,88,2,Placed,Aarav Sharma,21,Computer Science & Engineering,86.5,92.6,87.9,71.1,"Python, Java, C++, JavaScript",4.4,85.9,Yes,20.27
2369,2370,9.0,2,3,2,8,No,Yes,72,84,0,Placed,Rahul Pandey,24,Electronics & Communication Engineering,89.1,95.7,100.0,91.3,"Python, C++, Swift",5.0,97.1,No,28.36
2370,2371,7.5,0,2,1,7,No,No,56,71,3,NotPlaced,Siddhi Nair,22,Computer Science & Engineering,88.6,64.2,60.5,62.5,"Python, JavaScript, Java",3.7,77.8,No,5.75
2371,2372,7.8,0,2,0,7,No,Yes,55,68,4,NotPlaced,Meghna Mehta,23,Information Technology,80.2,40.9,79.3,55.7,"C++, JavaScript",4.3,86.7,No,5.8
2372,2373,8.3,0,3,0,8,Yes,Yes,76,87,0,Placed,Aadhya Gupta,22,Electronics & Communication Engineering,86.9,93.9,88.5,94.6,"Kotlin, Swift, Python, SQL",3.7,72.0,Yes,23.67
2373,2374,6.5,2,1,1,7,Yes,Yes,58,64,3,NotPlaced,Siddhi Das,20,Computer Science & Engineering,77.9,44.6,66.5,57.2,"SQL, Python",4.3,84.8,No,5.68
2374,2375,6.5,0,2,3,8,Yes,Yes,55,71,0,Placed,Sneha Mehta,20,Electronics & Communication Engineering,99.6,96.0,63.2,73.9,"C++, Go, SQL",4.4,86.0,Yes,14.48
2375,2376,7.4,1,1,0,7,No,No,55,65,2,NotPlaced,Siddhi Nair,24,Computer Science & Engineering,65.0,64.1,88.7,54.9,"C++, JavaScript, SQL",3.7,65.7,No,5.8
2376,2377,8.2,2,3,2,9,Yes,Yes,76,85,1,Placed,Siddhi Sen,22,Electronics & Communication Engineering,87.0,100.0,86.3,91.4,"C++, Java, SQL, Python, Go",5.0,89.2,No,25.28
2377,2378,8.5,2,3,2,9,Yes,Yes,82,88,1,Placed,Sanya Mehta,20,Information Technology,92.5,96.1,100.0,93.5,"C++, JavaScript, Java, Python, SQL",4.8,95.1,No,39.87
2378,2379,8.6,2,3,2,9,Yes,Yes,65,82,0,Placed,Krishna Verma,21,Computer Science & Engineering,78.1,90.2,100.0,88.0,"JavaScript, Swift, SQL, Python",4.9,89.9,No,45.0
2379,2380,8.5,1,1,2,7,Yes,Yes,80,82,0,Placed,Sanya Pandey,21,Computer Science & Engineering,87.3,75.8,94.2,75.6,"JavaScript, C++",4.1,86.5,Yes,42.69
2380,2381,7.8,1,3,2,8,Yes,Yes,78,80,3,NotPlaced,Kabir Pandey,23,Electronics & Communication Engineering,68.2,77.2,66.6,67.7,"Swift, Python, SQL, Kotlin, C++",4.3,96.1,Yes,5.8
2381,2382,8.4,2,3,2,8,Yes,Yes,77,86,0,Placed,Tanvi Mehta,24,Information Technology,77.2,91.5,100.0,84.2,"C++, JavaScript, Python, SQL, Swift",5.0,95.0,Yes,27.93
2382,2383,8.5,2,1,1,7,Yes,No,64,79,1,NotPlaced,Deepak Verma,20,Computer Science & Engineering,77.5,32.4,81.2,71.5,"Python, JavaScript",4.5,87.4,No,5.8
2383,2384,7.7,1,1,1,7,Yes,Yes,75,70,2,NotPlaced,Krishna Iyer,23,Electrical & Electronics Engineering,61.3,38.6,60.7,53.2,"Python, Go, Java",4.4,89.5,No,5.8
2384,2385,7.5,1,2,0,8,Yes,Yes,55,79,4,NotPlaced,Amit Das,21,Computer Science & Engineering,83.4,78.1,69.0,64.4,"Python, C++, JavaScript",5.0,97.6,Yes,5.8
2385,2386,6.5,1,3,1,9,No,No,74,62,2,NotPlaced,Sanjay Patel,23,Electronics & Communication Engineering,60.2,68.3,55.1,66.5,"C++, Python, Go, JavaScript",4.9,92.1,No,4.89
2386,2387,7.8,1,2,0,8,Yes,Yes,78,80,0,Placed,Sneha Pandey,23,Electronics & Communication Engineering,87.9,100.0,83.5,83.0,"JavaScript, C++, Python, Swift",4.8,95.9,Yes,21.99
2387,2388,7.6,1,1,1,7,Yes,Yes,67,65,0,Placed,Arjun Pillai,20,Computer Science & Engineering,79.9,100.0,82.9,80.5,"JavaScript, C++, SQL",4.5,81.1,Yes,22.98
2388,2389,7.6,1,1,1,8,No,Yes,85,70,3,NotPlaced,Krishna Nair,20,Computer Science & Engineering,68.5,42.5,70.5,69.7,"Java, JavaScript, C++, Python, Kotlin",4.3,80.0,Yes,5.8
2389,2390,6.5,0,1,0,9,Yes,Yes,56,82,4,NotPlaced,Kavya Rao,20,Electronics & Communication Engineering,66.4,76.6,57.5,59.7,"C++, JavaScript, SQL, Swift",4.8,88.3,No,5.21
2390,2391,8.0,2,2,1,8,Yes,Yes,63,68,2,NotPlaced,Siddhi Mishra,24,Computer Science & Engineering,61.9,45.1,79.0,65.1,"Python, SQL, Java",4.1,84.5,Yes,5.8
2391,2392,7.5,2,1,1,6,No,Yes,56,62,4,NotPlaced,Sanya Mehta,23,Computer Science & Engineering,62.2,30.0,69.1,59.0,"Python, Java, JavaScript",4.2,78.6,No,5.8
2392,2393,7.8,1,1,0,6,No,Yes,55,68,3,NotPlaced,Rohan Joshi,23,Electronics & Communication Engineering,82.9,64.2,62.4,57.8,"C++, Java, Swift",4.7,91.7,Yes,5.8
2393,2394,6.9,0,3,2,8,Yes,Yes,85,79,2,Placed,Riya Chatterjee,24,Information Technology,98.7,95.1,86.4,75.1,"JavaScript, Python, SQL, Java, C++",4.9,95.4,No,20.58
2394,2395,8.6,1,3,2,8,No,Yes,72,83,0,Placed,Meghna Das,21,Computer Science & Engineering,92.3,97.5,93.1,91.2,"C++, Python, JavaScript",5.0,92.4,Yes,25.05
2395,2396,7.0,0,3,1,6,Yes,Yes,57,82,3,NotPlaced,Meghna Chatterjee,22,Information Technology,59.7,56.1,58.6,48.7,"JavaScript, SQL",3.6,73.4,No,5.8
2396,2397,8.8,2,1,2,8,Yes,Yes,84,87,0,Placed,Neha Rao,21,Electronics & Communication Engineering,92.7,100.0,85.7,85.0,"SQL, Swift, Java",4.9,94.3,Yes,45.0
2397,2398,7.4,1,2,0,8,No,Yes,61,67,3,NotPlaced,Meghna Sen,24,Electronics & Communication Engineering,62.6,40.0,62.0,71.0,"C++, Python, SQL, Swift",3.3,69.5,Yes,5.8
2398,2399,6.7,1,1,1,6,No,No,55,67,2,NotPlaced,Alok Das,23,Electronics & Communication Engineering,75.5,67.3,47.1,47.4,"Swift, C++, JavaScript",4.3,79.4,Yes,4.18
2399,2400,7.7,1,1,0,7,No,No,55,63,2,NotPlaced,Rohan Choudhury,23,Mechanical Engineering,76.6,48.3,51.8,54.4,"SQL, Python",4.3,91.1,Yes,5.8
2400,2401,7.4,1,1,2,6,No,Yes,61,60,2,NotPlaced,Aarav Verma,20,Information Technology,69.7,47.7,78.6,54.9,"Python, Java, Go",4.8,84.6,Yes,5.8
2401,2402,8.3,1,2,0,7,No,No,63,74,1,NotPlaced,Vivek Rao,20,Computer Science & Engineering,74.1,60.0,82.0,65.8,"SQL, JavaScript, Java",4.2,92.7,Yes,5.8
2402,2403,8.2,2,3,0,8,Yes,Yes,83,88,0,Placed,Diya Nair,23,Computer Science & Engineering,87.4,90.2,91.4,82.0,"Python, C++, Java, JavaScript",5.0,92.3,No,26.14
2403,2404,8.0,1,3,1,7,Yes,Yes,71,85,2,NotPlaced,Sanya Iyer,23,Computer Science & Engineering,72.1,41.8,75.5,64.6,"Java, Python, SQL",4.8,89.9,Yes,5.8
2404,2405,7.8,1,1,0,8,Yes,Yes,55,63,2,NotPlaced,Riya Pandey,20,Computer Science & Engineering,68.6,56.6,79.7,65.1,"JavaScript, Java, SQL, Python, C++",4.7,89.3,No,5.8
2405,2406,7.6,1,1,2,7,No,Yes,55,71,3,NotPlaced,Sai Gupta,20,Computer Science & Engineering,85.3,46.5,73.0,54.8,"Java, JavaScript",3.9,80.7,No,5.8
2406,2407,7.6,0,1,0,8,No,No,55,65,2,NotPlaced,Aadhya Sen,21,Electronics & Communication Engineering,63.5,63.5,64.2,59.1,"Kotlin, Swift, SQL, JavaScript",3.2,72.5,No,5.8
2407,2408,7.4,1,3,2,8,Yes,No,84,79,0,Placed,Sai Mehta,23,Computer Science & Engineering,97.5,75.3,94.5,71.5,"Java, SQL, Python",4.7,85.9,No,21.5
2408,2409,6.5,1,1,1,7,No,No,61,67,0,Placed,Sneha Mehta,23,Electronics & Communication Engineering,98.6,79.7,65.3,71.0,"SQL, Java, Python",4.1,77.8,No,12.96
2409,2410,7.9,1,1,1,7,Yes,Yes,65,85,3,NotPlaced,Vihaan Verma,24,Information Technology,89.3,40.5,76.8,65.2,"Java, Python, C++",4.4,86.2,No,5.8
2410,2411,8.4,0,3,0,8,Yes,Yes,82,83,1,NotPlaced,Kabir Pandey,21,Civil Engineering,64.6,41.9,80.3,74.1,"SQL, C++, JavaScript",4.6,80.1,No,5.8
2411,2412,8.7,1,2,2,7,Yes,Yes,75,87,0,Placed,Deepak Kumar,22,Electronics & Communication Engineering,82.3,93.9,100.0,85.5,"JavaScript, C++, SQL",4.2,82.2,Yes,42.89
2412,2413,8.5,2,2,2,8,Yes,Yes,55,84,1,Placed,Dev Mehta,22,Electrical & Electronics Engineering,84.0,74.3,84.5,80.1,"C++, SQL, Java, Python",5.0,80.7,No,26.98
2413,2414,8.0,2,3,2,9,Yes,Yes,76,86,1,Placed,Vihaan Gupta,22,Mechanical Engineering,84.9,82.7,85.1,79.8,"SQL, Swift, Python, JavaScript, C++",5.0,93.3,Yes,25.48
2414,2415,7.4,1,3,0,7,Yes,Yes,74,82,2,NotPlaced,Rohan Joshi,20,Mechanical Engineering,82.1,39.8,47.4,50.9,"Go, Java, SQL",4.8,95.2,No,5.8
2415,2416,8.2,2,3,2,8,Yes,Yes,87,88,0,Placed,Dev Reddy,22,Information Technology,76.6,71.6,96.5,86.6,"Java, JavaScript, Kotlin",5.0,90.0,No,28.33
2416,2417,7.3,1,2,0,6,No,Yes,55,68,3,NotPlaced,Aadhya Verma,24,Information Technology,84.3,73.0,73.5,45.6,"C++, SQL, Python",4.2,75.4,Yes,5.8
2417,2418,7.5,0,3,0,7,No,No,55,70,2,NotPlaced,Abhishek Reddy,20,Electronics & Communication Engineering,64.6,65.7,50.8,62.3,"C++, Go",4.7,90.5,Yes,5.8
2418,2419,7.5,1,2,0,7,Yes,Yes,87,76,3,NotPlaced,Yash Banerjee,20,Information Technology,64.7,61.9,63.7,62.5,"JavaScript, Python",4.0,78.2,No,5.8
2419,2420,7.6,0,2,0,6,No,Yes,64,61,3,NotPlaced,Arjun Singh,22,Computer Science & Engineering,89.1,69.7,83.4,56.7,"JavaScript, Java",4.5,76.6,Yes,5.8
2420,2421,7.9,2,3,3,9,Yes,No,77,61,1,Placed,Kiran Choudhury,20,Computer Science & Engineering,100.0,82.1,91.8,85.2,"JavaScript, C++, Python, Java, SQL",4.9,96.0,No,24.09
2421,2422,7.5,1,1,0,6,No,No,57,60,3,NotPlaced,Sanjay Iyer,21,Computer Science & Engineering,80.0,59.5,71.9,57.3,"JavaScript, C++",4.4,93.8,No,5.8
2422,2423,7.6,1,2,2,7,No,Yes,81,68,3,NotPlaced,Abhishek Nair,21,Computer Science & Engineering,65.6,34.0,76.4,58.0,"JavaScript, Java",4.6,78.5,Yes,5.8
2423,2424,8.0,1,2,2,8,Yes,Yes,90,68,0,Placed,Sai Nair,22,Computer Science & Engineering,85.6,91.8,97.7,88.9,"Java, SQL, Python",5.0,95.3,Yes,26.88
2424,2425,7.6,1,1,1,6,No,Yes,61,68,4,NotPlaced,Vivek Reddy,24,Information Technology,61.8,42.7,74.3,57.9,"Python, JavaScript",4.0,88.8,No,5.8
2425,2426,8.0,2,3,2,8,Yes,Yes,75,85,0,Placed,Kavya Pandey,20,Computer Science & Engineering,86.3,81.4,99.0,77.5,"SQL, C++, Java, JavaScript",4.4,86.1,Yes,30.22
2426,2427,6.5,0,1,1,8,No,No,61,63,2,NotPlaced,Alok Kumar,23,Information Technology,87.3,61.2,66.8,50.7,"JavaScript, Java, SQL, Swift, Python",3.9,73.7,Yes,4.91
2427,2428,8.2,1,1,1,8,Yes,Yes,55,81,1,NotPlaced,Harsh Reddy,22,Electrical & Electronics Engineering,73.1,36.3,66.7,65.9,"Python, C++, SQL, JavaScript, Java",5.0,86.5,No,5.8
2428,2429,7.3,1,1,0,8,No,Yes,55,69,3,NotPlaced,Neha Nair,20,Information Technology,66.5,38.9,68.6,60.1,"Python, Java, SQL",4.2,87.2,No,5.8
2429,2430,8.4,2,3,2,9,Yes,Yes,82,87,1,Placed,Aditya Reddy,22,Civil Engineering,91.9,70.3,81.9,85.4,"Python, SQL, JavaScript",4.8,98.8,Yes,26.14
2430,2431,7.9,2,3,2,9,Yes,Yes,82,81,1,Placed,Priya Choudhury,22,Computer Science & Engineering,81.5,92.7,94.1,89.9,"JavaScript, Java, SQL",5.0,93.2,Yes,28.28
2431,2432,7.4,1,1,1,6,Yes,Yes,63,66,2,NotPlaced,Siddhi Rao,24,Mechanical Engineering,83.2,30.0,49.0,55.1,"Python, SQL, Go",4.2,78.4,Yes,5.8
2432,2433,6.5,0,1,1,7,Yes,No,82,64,4,NotPlaced,Sai Das,23,Computer Science & Engineering,71.7,38.2,64.8,48.7,"C++, Python, Java",5.0,89.6,No,5.72
2433,2434,7.7,1,1,0,7,Yes,Yes,71,82,3,NotPlaced,Meera Iyer,20,Mechanical Engineering,75.1,40.2,61.1,65.6,"C++, JavaScript",3.8,85.6,No,5.8
2434,2435,8.4,0,3,2,9,Yes,Yes,83,83,0,Placed,Vivek Nair,22,Computer Science & Engineering,76.2,91.9,94.1,90.3,"C++, Java, JavaScript",5.0,92.1,Yes,26.57
2435,2436,8.0,1,2,0,6,Yes,No,59,64,3,NotPlaced,Meghna Sharma,22,Electronics & Communication Engineering,80.6,43.1,58.5,50.0,"Swift, SQL",3.6,79.1,No,5.8
2436,2437,7.7,0,1,1,9,Yes,Yes,75,75,1,Placed,Neha Sen,20,Computer Science & Engineering,76.5,84.3,96.8,79.9,"JavaScript, SQL, Java",4.6,84.4,Yes,22.08
2437,2438,7.6,1,2,0,7,No,Yes,60,64,0,Placed,Priya Mehta,22,Electronics & Communication Engineering,91.1,100.0,65.0,75.2,"C++, Java",5.0,96.2,No,15.46
2438,2439,7.4,0,2,0,7,No,Yes,72,85,3,NotPlaced,Aditya Kumar,22,Computer Science & Engineering,80.8,56.9,72.6,64.1,"JavaScript, Python",4.9,94.3,No,5.8
2439,2440,6.8,1,2,0,7,No,Yes,77,57,3,NotPlaced,Ananya Mishra,22,Electronics & Communication Engineering,66.4,48.6,52.6,54.2,"JavaScript, Java, SQL",4.4,91.2,No,4.55
2440,2441,8.0,0,3,2,7,Yes,Yes,77,82,0,Placed,Divya Banerjee,21,Electronics & Communication Engineering,78.9,84.1,79.9,72.3,"SQL, Java, C++",4.8,93.9,Yes,24.08
2441,2442,8.4,2,3,2,9,Yes,Yes,83,86,1,Placed,Aryan Reddy,21,Mechanical Engineering,84.7,88.9,92.0,87.2,"SQL, Python, JavaScript, C++, Swift",4.7,90.0,Yes,27.26
2442,2443,7.4,2,2,0,6,No,No,59,75,3,NotPlaced,Meera Pandey,23,Electronics & Communication Engineering,88.9,75.6,55.2,54.2,"Swift, Java, C++",4.2,80.5,No,5.05
2443,2444,7.8,1,3,1,7,Yes,Yes,59,72,4,NotPlaced,Arjun Pandey,24,Information Technology,89.5,69.9,75.4,55.6,"Java, JavaScript, Go",4.8,95.7,Yes,5.8
2444,2445,6.5,1,1,2,6,No,No,76,61,3,NotPlaced,Sanjay Patel,20,Computer Science & Engineering,63.2,71.2,52.4,53.9,"Java, JavaScript",3.7,75.5,No,3.91
2445,2446,8.7,0,3,2,8,Yes,Yes,80,66,0,Placed,Nikhil Reddy,24,Electronics & Communication Engineering,85.1,71.2,91.9,93.5,"C++, SQL, Java, Python",4.6,89.6,No,37.52
2446,2447,8.4,2,1,1,8,Yes,Yes,85,84,1,NotPlaced,Sanya Reddy,24,Computer Science & Engineering,73.6,50.8,74.6,70.6,"C++, Python, SQL, Go",5.0,96.9,No,5.8
2447,2448,7.8,0,1,0,6,Yes,No,59,69,4,NotPlaced,Abhishek Kumar,21,Electrical & Electronics Engineering,82.9,63.1,54.7,59.9,"JavaScript, Python, C++",4.4,82.0,Yes,5.8
2448,2449,6.7,1,1,0,6,No,No,67,66,2,NotPlaced,Nikhil Mishra,23,Computer Science & Engineering,72.7,52.0,58.9,47.3,"Java, SQL, C++",4.6,90.2,No,3.53
2449,2450,8.6,2,3,2,9,Yes,Yes,82,87,0,Placed,Meghna Pillai,24,Information Technology,90.3,78.4,100.0,90.1,"JavaScript, C++, Go, Python, SQL",5.0,95.4,No,42.34
2450,2451,8.0,1,3,2,8,No,Yes,61,87,0,Placed,Kiran Reddy,24,Electronics & Communication Engineering,81.6,79.4,90.9,82.7,"C++, SQL, Python, JavaScript, Java",5.0,97.6,Yes,23.6
2451,2452,7.8,2,1,0,8,No,Yes,78,80,1,Placed,Meghna Choudhury,22,Information Technology,77.5,79.1,85.8,69.5,"JavaScript, Java, Python, C++",4.6,87.4,No,19.91
2452,2453,7.6,0,1,1,7,No,Yes,59,62,3,NotPlaced,Priya Mehta,20,Electronics & Communication Engineering,71.0,37.2,64.6,61.6,"JavaScript, Java",3.6,75.9,No,5.8
2453,2454,8.0,1,2,3,7,Yes,Yes,78,83,0,Placed,Rohan Das,23,Computer Science & Engineering,94.3,83.2,97.9,75.0,"Java, C++, JavaScript",4.2,87.6,No,29.27
2454,2455,7.2,1,1,0,8,No,Yes,82,74,0,Placed,Vihaan Joshi,20,Computer Science & Engineering,85.1,70.6,84.4,83.2,"C++, Python, JavaScript",3.8,86.5,No,17.56
2455,2456,7.9,1,3,0,8,No,No,76,82,4,NotPlaced,Kavya Choudhury,21,Civil Engineering,77.9,64.6,70.6,68.9,"Python, C++, Go, SQL",5.0,96.1,No,5.8
2456,2457,7.8,2,3,2,9,Yes,Yes,60,87,4,NotPlaced,Aadhya Das,24,Computer Science & Engineering,82.7,69.0,81.9,71.5,"Python, C++, SQL, Java",4.1,76.8,No,5.8
2457,2458,8.1,0,2,3,7,Yes,Yes,73,83,0,Placed,Kavya Verma,24,Electronics & Communication Engineering,100.0,97.6,80.6,72.1,"C++, Java",3.5,70.9,No,24.1
